high,low,volume,close,open,time
18.7,17.7975,24149047.0,18.06,18.68,1646283600
18.32,16.35,38760042.0,16.57,18.18,1646370000
17.1,14.8995,38562364.0,15.21,17.0,1646629200
16.26,14.3801,34324450.0,15.39,15.11,1646715600
16.27,15.425,24384559.0,15.71,15.59,1646802000
15.81,14.78,25346133.0,15.32,15.63,1646888400
15.4,14.265,28797933.0,14.3,15.31,1646974800
14.155,12.9,32139944.0,13.56,13.92,1647230400
14.6917,13.17,40425765.0,14.48,13.72,1647316800
15.69,14.23,38480319.0,15.23,14.51,1647403200
15.605,14.86,23796190.0,15.19,14.95,1647489600
15.9,14.97,31725623.0,15.8,15.19,1647576000
16.55,15.275,33812560.0,15.86,15.71,1647835200
18.91,15.751,81548372.0,18.26,15.89,1647921600
22.35,18.18,169901514.0,20.74,18.75,1648008000
20.57,18.86,68252994.0,20.23,19.97,1648094400
21.7,19.71,71778825.0,20.24,19.95,1648180800
29.73,20.53,226704130.0,29.33,20.55,1648440000
34.33,26.41,212294635.0,29.44,29.78,1648526400
29.226,25.35,95384321.0,25.68,28.59,1648612800
25.92,23.26,89218264.0,24.64,24.77,1648699200
25.28,22.34,65689091.0,23.3,25.22,1648785600
23.75,21.94,51513903.0,23.31,23.48,1649044800
23.96,21.0,41592535.0,21.21,23.18,1649131200
21.9188,20.0103,52184638.0,20.39,20.64,1649217600
20.94,18.625,53305505.0,19.73,20.63,1649304000
19.7,18.13,42656046.0,18.24,19.7,1649390400
18.815,17.72,37524618.0,18.72,18.04,1649649600
19.01,17.2,42000778.0,17.42,18.88,1649736000
18.58,16.94,36670769.0,18.53,17.42,1649822400
18.6883,17.9,25311225.0,18.02,18.26,1649908800
18.19,16.965,23862470.0,17.48,18.07,1650254400
18.915,17.1,31729615.0,18.68,17.42,1650340800
18.66,17.3,23859069.0,17.34,18.3,1650427200
18.07,16.66,26291078.0,16.85,17.41,1650513600
17.61,16.1,26394234.0,16.52,17.12,1650600000
17.03,16.285,26370621.0,16.96,16.39,1650859200
17.09,15.49,24651091.0,15.5,16.89,1650945600
16.25,15.25,26539859.0,15.85,15.39,1651032000
16.125,14.7,29756251.0,15.64,15.67,1651118400
