high,low,volume,close,open,time
181.33,178.53,79103863.0,179.29,180.2,1640667600
180.63,178.14,62325973.0,179.38,179.3,1640754000
180.57,178.09,59770632.0,178.2,179.59,1640840400
179.23,177.26,64038680.0,177.57,178.0,1640926800
182.88,177.71,104690466.0,182.01,177.81,1641186000
182.94,179.12,99284337.0,179.7,182.61,1641272400
180.17,174.65,86753815.0,174.835,179.61,1641358800
175.3,171.64,96792639.0,172.0,172.4,1641445200
174.14,171.03,87682425.0,172.17,172.73,1641531600
172.5,168.17,106434119.0,172.19,168.85,1641790800
175.18,170.82,76140319.0,175.08,172.19,1641877200
177.18,174.82,74743512.0,175.53,176.0,1641963600
176.62,171.79,84342882.0,172.19,175.69,1642050000
173.78,171.09,80363209.0,173.07,171.36,1642136400
172.54,169.405,90984102.0,169.8,171.47,1642482000
171.08,165.94,94640883.0,166.23,169.89,1642568400
169.68,164.18,91145675.0,164.51,166.85,1642654800
166.33,162.3,122215754.0,162.41,164.51,1642741200
162.3,154.7,160586365.0,161.62,159.88,1643000400
162.76,157.02,115700700.0,159.78,158.87,1643086800
164.3894,157.82,106583846.0,159.69,163.45,1643173200
163.84,158.28,121612435.0,159.22,162.35,1643259600
170.35,162.8,179845124.0,170.33,165.72,1643346000
175.0,169.51,115335827.0,174.78,170.18,1643605200
174.84,172.31,85997895.0,174.61,174.0,1643691600
175.88,173.33,84817432.0,175.84,174.64,1643778000
176.2399,172.12,89195555.0,172.9,174.62,1643864400
174.1,170.68,82224214.0,172.39,171.52,1643950800
173.9458,170.95,77187506.0,171.66,172.76,1644210000
175.35,171.43,74601999.0,174.83,171.67,1644296400
176.65,174.9,69717866.0,176.28,176.08,1644382800
175.48,171.55,88078189.0,172.12,174.01,1644469200
173.08,168.04,94953634.0,168.64,172.34,1644555600
169.58,166.56,82339672.0,168.88,167.34,1644814800
172.95,170.25,62605178.0,172.79,170.99,1644901200
173.34,170.05,59438995.0,172.55,171.87,1644987600
171.91,168.47,68048875.0,168.88,170.99,1645074000
170.5413,166.19,80769751.0,167.3,170.0,1645160400
166.69,162.15,87871563.0,164.32,164.86,1645506000
166.15,159.75,86773703.0,160.07,165.58,1645592400
162.85,152.0,140619935.0,162.74,152.42,1645678800
165.12,160.8738,87681212.0,164.85,163.69,1645765200
165.42,162.43,90547614.0,165.12,163.02,1646024400
166.6,161.97,79450066.0,163.2,164.71,1646110800
167.36,162.95,76135434.0,166.56,164.6,1646197200
168.91,165.55,73779442.0,166.23,168.44,1646283600
165.55,162.1,80761798.0,163.17,164.45,1646370000
165.02,159.04,92893526.0,159.3,163.44,1646629200
162.88,155.8,126458956.0,157.44,158.83,1646715600
163.41,159.41,87912709.0,162.95,161.51,1646802000
160.39,155.98,103541318.0,158.52,160.11,1646888400
159.28,154.5,94329709.0,154.73,159.0,1646974800
154.12,150.1,105717787.0,150.62,151.51,1647230400
155.565,150.38,90269098.0,155.09,150.93,1647316800
160.0,154.46,98946625.0,159.59,157.02,1647403200
161.0,157.63,73839892.0,160.62,158.6,1647489600
164.48,159.76,122995709.0,163.98,160.59,1647576000
166.35,163.015,94265643.0,165.38,163.58,1647835200
169.42,164.91,80725419.0,168.82,165.48,1647921600
172.64,167.65,96899042.0,170.21,168.03,1648008000
174.14,170.21,88990840.0,174.07,171.24,1648094400
175.28,172.75,80392967.0,174.72,173.85,1648180800
175.73,172.0,90371924.0,175.6,172.12,1648440000
179.01,176.34,100690992.0,178.96,176.75,1648526400
179.61,176.7,91633724.0,177.77,178.51,1648612800
178.03,174.4,102719625.0,174.61,177.8,1648699200
174.88,171.94,78565894.0,174.31,174.05,1648785600
178.49,174.44,76466048.0,178.44,174.62,1649044800
178.3,174.415,73280511.0,175.06,177.55,1649131200
173.63,170.13,81636128.0,171.59,172.14,1649217600
173.36,169.85,77329736.0,172.14,171.08,1649304000
171.78,169.2,76486858.0,170.09,171.75,1649390400
169.03,165.5,72097900.0,165.75,168.77,1649649600
169.87,166.64,79055332.0,167.66,167.98,1649736000
171.04,166.77,70369548.0,170.4,167.35,1649822400
171.27,165.04,75174683.0,165.29,170.63,1649908800
166.5984,163.57,68843906.0,165.07,163.9,1650254400
167.82,163.91,67670571.0,167.4,165.07,1650340800
168.88,166.1,67524380.0,167.23,168.82,1650427200
171.53,165.91,86966611.0,166.42,168.88,1650513600
167.8699,161.5,84894603.0,161.79,166.34,1650600000
